dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,mean,57,0.9345000000000001,0.8644999999999999,0.027540878707840843
S2_3P,mean,58,0.945,0.857,0.016355427233796127
S2_3P,mean,59,0.951,0.859,0.018069310999592667
S2_3P,mean,60,0.9495000000000001,0.8755,0.01623268308074792
S2_3P,mean,61,0.9515,0.8724999999999999,0.018343936327844125
S2_3P,mean,62,0.954,0.8720000000000001,0.021365860619221463
S2_3P,mean,63,0.9685,0.8734999999999999,0.013656500283747661
S2_3P,mean,64,0.9654999999999999,0.8714999999999999,0.01839836949297408
S2_3P,mean,65,0.9620000000000001,0.8725000000000002,0.020211382931407736
S2_3P,mean,66,0.9585000000000001,0.8720000000000001,0.02154065922853802
S2_3P,mean,67,0.9600000000000002,0.875,0.02196588263648878
S2_3P,mean,68,0.9574999999999999,0.877,0.021679483388678825
S2_3P,mean,69,0.959,0.8790000000000001,0.02294558781116753
S2_3P,mean,70,0.9644999999999999,0.8775000000000001,0.023420076857260733
S2_3P,mean,71,0.9630000000000001,0.8805,0.023420076857260698
S2_3P,mean,72,0.9630000000000001,0.8825000000000001,0.02425901894141637
S2_3P,mean,73,0.9620000000000001,0.891,0.022770595073471404
S2_3P,mean,74,0.9640000000000001,0.8945000000000001,0.020530465167647817
S2_3P,mean,75,0.9635,0.898,0.019274335267396376
S2_3P,mean,76,0.962,0.8955,0.020639767440550294
S2_3P,mean,77,0.96,0.9040000000000001,0.023291629397704194
S2_3P,mean,78,0.9410000000000001,0.8954999999999999,0.044260591952661466
S2_3P,mean,79,0.8960000000000001,0.892,0.027046256672597014
